recall,precision
0.5685483870967742,0.9894736842105263
0.5705645161290323,0.9895104895104895
0.5725806451612904,0.9895470383275261
0.5745967741935484,0.9895833333333334
0.5766129032258065,0.9896193771626297
0.5786290322580645,0.9896551724137931
0.5806451612903226,0.9896907216494846
0.5826612903225806,0.9897260273972602
0.5846774193548387,0.9897610921501706
0.5866935483870968,0.9897959183673469
0.5887096774193549,0.9898305084745763
0.5907258064516129,0.9898648648648649
0.592741935483871,0.98989898989899
0.594758064516129,0.9899328859060402
0.5967741935483871,0.9899665551839465
0.5987903225806451,0.99
0.6008064516129032,0.9900332225913622
0.6028225806451613,0.9900662251655629
0.6048387096774194,0.9900990099009901
0.6068548387096774,0.9901315789473685
0.6088709677419355,0.9901639344262295
0.6108870967741935,0.9901960784313726
0.6129032258064516,0.990228013029316
0.6149193548387096,0.9902597402597403
0.6169354838709677,0.9902912621359223
0.6189516129032258,0.9903225806451613
0.6209677419354839,0.9903536977491961
0.6229838709677419,0.9903846153846154
0.625,0.9904153354632588
0.6270161290322581,0.9904458598726115
0.6290322580645161,0.9904761904761905
0.6310483870967742,0.990506329113924
0.6330645161290323,0.9905362776025236
0.6350806451612904,0.9905660377358491
0.6370967741935484,0.9905956112852664
0.6391129032258065,0.990625
0.6411290322580645,0.9906542056074766
0.6431451612903226,0.9906832298136646
0.6451612903225806,0.9907120743034056
0.6471774193548387,0.9907407407407407
0.6491935483870968,0.9907692307692307
0.6512096774193549,0.99079754601227
0.6532258064516129,0.9908256880733946
0.655241935483871,0.9908536585365854
0.657258064516129,0.9908814589665653
0.6592741935483871,0.990909090909091
0.6612903225806451,0.9909365558912386
0.6633064516129032,0.9909638554216867
0.6653225806451613,0.990990990990991
0.6673387096774194,0.9910179640718563
0.6693548387096774,0.991044776119403
0.6713709677419355,0.9910714285714286
0.6733870967741935,0.9910979228486647
0.6754032258064516,0.9911242603550295
0.6774193548387096,0.9911504424778761
0.6794354838709677,0.9911764705882353
0.6814516129032258,0.9912023460410557
0.6834677419354839,0.9912280701754386
0.6854838709677419,0.9912536443148688
0.6875,0.9912790697674418
0.6895161290322581,0.991304347826087
0.6915322580645161,0.9913294797687862
0.6935483870967742,0.9913544668587896
0.6955645161290323,0.9913793103448276
0.6975806451612904,0.9914040114613181
0.6995967741935484,0.9914285714285714
0.6995967741935484,0.9886039886039886
0.6995967741935484,0.9857954545454546
0.7016129032258065,0.9858356940509915
0.7036290322580645,0.9858757062146892
0.7056451612903226,0.9859154929577465
0.7076612903225806,0.9859550561797753
0.7096774193548387,0.9859943977591037
0.7116935483870968,0.9860335195530726
0.7137096774193549,0.9860724233983287
0.7157258064516129,0.9861111111111112
0.717741935483871,0.9861495844875346
0.719758064516129,0.9861878453038674
0.7217741935483871,0.9862258953168044
0.7237903225806451,0.9862637362637363
0.7258064516129032,0.9863013698630136
0.7278225806451613,0.9863387978142076
0.7298387096774194,0.9863760217983651
0.7318548387096774,0.9864130434782609
0.7338709677419355,0.986449864498645
0.7358870967741935,0.9864864864864865
0.7379032258064516,0.9865229110512129
0.7399193548387096,0.9865591397849462
0.7419354838709677,0.9865951742627346
0.7439516129032258,0.9866310160427807
0.7459677419354839,0.9866666666666667
0.7479838709677419,0.9867021276595744
0.75,0.986737400530504
0.7520161290322581,0.9867724867724867
0.7540322580645161,0.9868073878627969
0.7560483870967742,0.9868421052631579
0.7580645161290323,0.9868766404199475
0.7600806451612904,0.9869109947643979
0.7620967741935484,0.9869451697127938
0.7641129032258065,0.9869791666666666
0.7661290322580645,0.987012987012987
0.7681451612903226,0.9870466321243523
0.7701612903225806,0.9870801033591732
0.7721774193548387,0.9871134020618557
0.7741935483870968,0.987146529562982
0.7762096774193549,0.9871794871794872
0.7782258064516129,0.9872122762148338
0.780241935483871,0.9872448979591837
0.780241935483871,0.9847328244274809
0.782258064516129,0.9847715736040609
0.7842741935483871,0.9848101265822785
0.7862903225806451,0.9848484848484849
0.7883064516129032,0.9848866498740554
0.7903225806451613,0.9849246231155779
0.7923387096774194,0.9849624060150376
0.7943548387096774,0.985
0.7963709677419355,0.9850374064837906
0.7983870967741935,0.9850746268656716
0.8004032258064516,0.9851116625310173
0.8024193548387096,0.9851485148514851
0.8044354838709677,0.9851851851851852
0.8064516129032258,0.9852216748768473
0.8084677419354839,0.9852579852579852
0.8104838709677419,0.9852941176470589
0.8125,0.9853300733496333
0.8145161290322581,0.9853658536585366
0.8165322580645161,0.9854014598540146
0.8185483870967742,0.9854368932038835
0.8205645161290323,0.9854721549636803
0.8225806451612904,0.9855072463768116
0.8245967741935484,0.9855421686746988
0.8266129032258065,0.9855769230769231
0.8286290322580645,0.9856115107913669
0.8306451612903226,0.9856459330143541
0.8326612903225806,0.9856801909307876
0.8346774193548387,0.9857142857142858
0.8366935483870968,0.9857482185273159
0.8387096774193549,0.985781990521327
0.8407258064516129,0.9858156028368794
0.842741935483871,0.9858490566037735
0.842741935483871,0.9835294117647059
0.844758064516129,0.9835680751173709
0.8467741935483871,0.9836065573770492
0.8487903225806451,0.9836448598130841
0.8508064516129032,0.9836829836829837
0.8528225806451613,0.9837209302325581
0.8548387096774194,0.9837587006960556
0.8568548387096774,0.9837962962962963
0.8588709677419355,0.9838337182448037
0.8608870967741935,0.9838709677419355
0.8608870967741935,0.9816091954022989
0.8629032258064516,0.981651376146789
0.8649193548387096,0.9816933638443935
0.8669354838709677,0.9817351598173516
0.8689516129032258,0.9817767653758542
0.8709677419354839,0.9818181818181818
0.8729838709677419,0.981859410430839
0.875,0.9819004524886877
