fpr,tpr
0.016296296296296295,0.8951612903225806
0.016296296296296295,0.8971774193548387
0.016296296296296295,0.8991935483870968
0.016296296296296295,0.9012096774193549
0.016296296296296295,0.9032258064516129
0.017777777777777778,0.9032258064516129
0.017777777777777778,0.905241935483871
0.017777777777777778,0.907258064516129
0.017777777777777778,0.9092741935483871
0.01925925925925926,0.9092741935483871
0.02074074074074074,0.9092741935483871
0.02074074074074074,0.9112903225806451
0.02074074074074074,0.9133064516129032
0.02074074074074074,0.9153225806451613
0.022222222222222223,0.9153225806451613
0.022222222222222223,0.9173387096774194
0.023703703703703703,0.9173387096774194
0.023703703703703703,0.9193548387096774
0.025185185185185185,0.9193548387096774
0.02666666666666667,0.9193548387096774
0.028148148148148148,0.9193548387096774
0.028148148148148148,0.9213709677419355
0.02962962962962963,0.9213709677419355
0.02962962962962963,0.9233870967741935
0.02962962962962963,0.9254032258064516
0.02962962962962963,0.9274193548387096
0.03111111111111111,0.9274193548387096
0.03111111111111111,0.9294354838709677
0.03259259259259259,0.9294354838709677
0.034074074074074076,0.9294354838709677
0.035555555555555556,0.9294354838709677
0.035555555555555556,0.9314516129032258
0.037037037037037035,0.9314516129032258
0.03851851851851852,0.9314516129032258
0.03851851851851852,0.9334677419354839
0.03851851851851852,0.9354838709677419
0.03851851851851852,0.9375
0.04,0.9375
0.04148148148148148,0.9375
0.04148148148148148,0.9395161290322581
0.04296296296296296,0.9395161290322581
0.044444444444444446,0.9395161290322581
0.045925925925925926,0.9395161290322581
0.045925925925925926,0.9415322580645161
0.045925925925925926,0.9435483870967742
0.047407407407407405,0.9435483870967742
0.04888888888888889,0.9435483870967742
0.05037037037037037,0.9435483870967742
0.05185185185185185,0.9435483870967742
0.05333333333333334,0.9435483870967742
0.054814814814814816,0.9435483870967742
0.056296296296296296,0.9435483870967742
0.057777777777777775,0.9435483870967742
0.05925925925925926,0.9435483870967742
0.06074074074074074,0.9435483870967742
0.06222222222222222,0.9435483870967742
0.06222222222222222,0.9455645161290323
0.06222222222222222,0.9475806451612904
0.06222222222222222,0.9495967741935484
0.0637037037037037,0.9495967741935484
0.0637037037037037,0.9516129032258065
0.06518518518518518,0.9516129032258065
0.06518518518518518,0.9536290322580645
0.06666666666666667,0.9536290322580645
0.06814814814814815,0.9536290322580645
0.06962962962962962,0.9536290322580645
0.07111111111111111,0.9536290322580645
0.0725925925925926,0.9536290322580645
0.07407407407407407,0.9536290322580645
0.07555555555555556,0.9536290322580645
0.07703703703703704,0.9536290322580645
0.07703703703703704,0.9556451612903226
0.07851851851851852,0.9556451612903226
0.08,0.9556451612903226
0.08,0.9576612903225806
0.08,0.9596774193548387
0.08148148148148149,0.9596774193548387
0.08296296296296296,0.9596774193548387
0.08444444444444445,0.9596774193548387
0.08592592592592592,0.9596774193548387
0.0874074074074074,0.9596774193548387
0.08888888888888889,0.9596774193548387
0.09037037037037036,0.9596774193548387
0.09185185185185185,0.9596774193548387
0.09333333333333334,0.9596774193548387
0.09481481481481481,0.9596774193548387
0.0962962962962963,0.9596774193548387
0.09777777777777778,0.9596774193548387
0.09925925925925926,0.9596774193548387
0.10074074074074074,0.9596774193548387
0.10222222222222223,0.9596774193548387
0.1037037037037037,0.9596774193548387
0.1037037037037037,0.9616935483870968
