epoch,train_loss,val_loss,train_accuracy,val_accuracy
141,0.000525185627743504,0.22193985518364917,1.0,0.9234042553191489
142,0.0005031192822642159,0.21283173322685078,1.0,0.9191489361702128
143,0.0004979533810575355,0.21349752947205874,1.0,0.9276595744680851
144,0.0004953411290217507,0.21490387044441472,1.0,0.9276595744680851
145,0.0004923568187009649,0.21365769033915655,1.0,0.9319148936170213
146,0.0004906645089803646,0.21581125154808897,1.0,0.9276595744680851
147,0.00049145971842452,0.2090768113175801,1.0,0.9191489361702128
148,0.0005026902804442609,0.2203075139550033,1.0,0.9234042553191489
149,0.000484567616020699,0.21151554869351866,1.0,0.9191489361702128
150,0.00047861963468160654,0.21531619662310494,1.0,0.9276595744680851
151,0.00047701151134472655,0.2162548668562815,1.0,0.9276595744680851
152,0.0004759833294992129,0.21455033107813934,1.0,0.9276595744680851
153,0.0004744797172697876,0.2132392781232843,1.0,0.9191489361702128
154,0.0004689397984615324,0.21363335292297306,1.0,0.9319148936170213
155,0.00047283575048378716,0.21060045817930603,1.0,0.9191489361702128
156,0.0005053832734735103,0.22155143129165356,1.0,0.9234042553191489
157,0.0004788900886591521,0.21114978074253185,1.0,0.9148936170212766
158,0.00045985493137566067,0.21510021899935278,1.0,0.9276595744680851
159,0.00045698691355232997,0.21491724345333307,1.0,0.9276595744680851
160,0.0004625211874701854,0.2102146214151806,1.0,0.9191489361702128
161,0.00045277701076945024,0.21301622524618855,1.0,0.9276595744680851
162,0.00044927546290651185,0.21702958853939391,1.0,0.9276595744680851
163,0.00044757161555969183,0.21634971767341976,1.0,0.9276595744680851
164,0.0004469921262787886,0.21156248736277156,1.0,0.9191489361702128
165,0.0004430462753929987,0.2134415427713383,1.0,0.9276595744680851
166,0.00044056788967351265,0.21306176571475804,1.0,0.9234042553191489
167,0.00044153070747592326,0.21533046466540642,1.0,0.9276595744680851
168,0.00043850871909744337,0.21152761488551278,1.0,0.9191489361702128
169,0.0004347766350476687,0.2125250714567367,1.0,0.9276595744680851
170,0.0004343547321312728,0.21370210063298734,1.0,0.9276595744680851
171,0.0004360413080521935,0.21681593426070017,1.0,0.9319148936170213
172,0.00044486731077679497,0.20615366325378942,1.0,0.9191489361702128
173,0.00042694071479483704,0.21485735148897078,1.0,0.9276595744680851
174,0.00042414169271688993,0.2109592914650262,1.0,0.9276595744680851
175,0.0004371208369696239,0.21846396608444385,1.0,0.9234042553191489
176,0.00042779657981560317,0.2093349844785674,1.0,0.9191489361702128
177,0.0004230210599873621,0.20984981007512932,1.0,0.9234042553191489
178,0.0004181967585736705,0.21846700803755437,1.0,0.9276595744680851
179,0.0004161958771674426,0.21130194538083918,1.0,0.9276595744680851
180,0.00041863248852109185,0.21678281974452754,1.0,0.9276595744680851
181,0.0004308971132119382,0.20767095863974105,1.0,0.9234042553191489
182,0.00041833438810633935,0.21654004095334295,1.0,0.9276595744680851
183,0.00041077754786136047,0.2117302944402137,1.0,0.9234042553191489
184,0.00040763419404781886,0.21375737391252597,1.0,0.9276595744680851
185,0.00040727307076121215,0.21137767036459906,1.0,0.9276595744680851
186,0.0004036157664130981,0.21504494898095525,1.0,0.9276595744680851
187,0.0004017403188703796,0.2135074420039326,1.0,0.9276595744680851
188,0.00040136170456918336,0.20840887982895703,1.0,0.9234042553191489
189,0.00040019693690449546,0.21730077778191806,1.0,0.9234042553191489
190,0.0004018586859588884,0.2089466707128359,1.0,0.9276595744680851
191,0.0003969443979706705,0.21411419483589333,1.0,0.9276595744680851
192,0.0003933551336445089,0.21062909693373905,1.0,0.9276595744680851
193,0.00039289956351264615,0.21276313342695294,1.0,0.9319148936170213
194,0.0003926045457349104,0.21331353208613762,1.0,0.9276595744680851
195,0.000391145635084797,0.21024916046348083,1.0,0.9276595744680851
196,0.0003903214351324845,0.21313090886596264,1.0,0.9234042553191489
197,0.00038810827722501076,0.21043737091813922,1.0,0.9276595744680851
198,0.0003945707114535577,0.20810874348390135,1.0,0.9234042553191489
199,0.00038421786624760035,0.21236809723112732,1.0,0.9276595744680851
200,0.0003853128892194175,0.21106557673732287,1.0,0.9276595744680851
201,0.00039199535328087414,0.20637087365902507,1.0,0.9234042553191489
202,0.00038205798896016684,0.20807680733314604,1.0,0.9234042553191489
203,0.00038521443806308834,0.2155987036054786,1.0,0.9276595744680851
204,0.0003845236666900562,0.2079228839388484,1.0,0.9191489361702128
205,0.0003801194422206707,0.20933112179374774,1.0,0.9234042553191489
206,0.00037608179310758916,0.21171655020295088,1.0,0.9276595744680851
207,0.0003771884993069344,0.2081841000386072,1.0,0.9276595744680851
208,0.0003757869396082439,0.210052666232359,1.0,0.9276595744680851
209,0.00037278991014990845,0.21188168325175688,1.0,0.9276595744680851
210,0.00038021883992058294,0.20756484659975402,1.0,0.9234042553191489
211,0.00036782613339419697,0.21057394372740793,1.0,0.9276595744680851
212,0.00037250017295370767,0.21017274685934428,1.0,0.9276595744680851
213,0.0003798924584801915,0.20662630008618824,1.0,0.9234042553191489
214,0.0003688708280167347,0.21217687970060017,1.0,0.9276595744680851
215,0.0003637736255277206,0.21245918475917014,1.0,0.9276595744680851
216,0.0003643416781718507,0.20618084243661025,1.0,0.9319148936170213
217,0.00036548041328213454,0.21553450383406014,1.0,0.9276595744680851
218,0.00036265154503136387,0.20799265449648238,1.0,0.9276595744680851
219,0.00035833274256469864,0.211795338744004,1.0,0.9276595744680851
220,0.00036524221184155645,0.20621803154919915,1.0,0.9234042553191489
221,0.000358096876236055,0.2127282786452713,1.0,0.9276595744680851
222,0.000355867891497821,0.20704924212537726,1.0,0.9276595744680851
223,0.00035357639688971476,0.21277697513538615,1.0,0.9276595744680851
224,0.00035817914999685475,0.2061538208655242,1.0,0.9234042553191489
225,0.0003520390713167522,0.21050603498239787,1.0,0.9276595744680851
226,0.00034933925460870624,0.20789136620975443,1.0,0.9276595744680851
227,0.00035076235239976975,0.20774915590621312,1.0,0.9276595744680851
228,0.00034861481980134114,0.20710481990174273,1.0,0.9234042553191489
229,0.0003580570931704362,0.21415578394330098,1.0,0.9276595744680851
230,0.00036212795416116285,0.21548020902608397,1.0,0.9276595744680851
231,0.0003731628097147028,0.2069204972327159,1.0,0.9191489361702128
232,0.00036836196721640765,0.20243472116890499,1.0,0.9234042553191489
233,0.0003544644230362695,0.2211119583511285,1.0,0.9276595744680851
234,0.0003523045324579104,0.21084071937690838,1.0,0.9276595744680851
235,0.00033889483349847056,0.21125577711418259,1.0,0.9319148936170213
236,0.0003413460733928532,0.2054967763744209,1.0,0.9276595744680851
237,0.00034175200775707755,0.20702145934887511,1.0,0.9234042553191489
238,0.0003399362853327548,0.21671962558572683,1.0,0.9276595744680851
239,0.0003359819109675542,0.20811740428250258,1.0,0.9276595744680851
240,0.0003353577368208664,0.21007208783606449,1.0,0.9276595744680851
241,0.0003367179844028553,0.20645528834716162,1.0,0.9234042553191489
242,0.0003339308100074235,0.21193985159596157,1.0,0.9276595744680851
243,0.0003392882403703357,0.21352593675904535,1.0,0.9276595744680851
244,0.0003307979255392697,0.20762060501727228,1.0,0.9234042553191489
245,0.00034694663669883357,0.22346782445848618,1.0,0.9276595744680851
246,0.00032969651920906234,0.20895002365115278,1.0,0.9319148936170213
247,0.0003230442012555176,0.20767837335359302,1.0,0.9276595744680851
248,0.00032281972598559896,0.20687419855143496,1.0,0.9276595744680851
249,0.0003220430788224185,0.2120095892925041,1.0,0.9319148936170213
250,0.00032014301397720394,0.20627689031978383,1.0,0.9319148936170213
251,0.0003357811887027727,0.20742541049436425,1.0,0.9234042553191489
252,0.0003310478008690092,0.20137852946451182,1.0,0.9276595744680851
253,0.00032821132666787967,0.21906686977809053,1.0,0.9234042553191489
254,0.0003166019146245342,0.21042015683295515,1.0,0.9319148936170213
255,0.00031416354969395464,0.20885510330631338,1.0,0.9234042553191489
256,0.0003191700341869127,0.20896420796495793,1.0,0.9276595744680851
257,0.0003116668722497555,0.20550954353566153,1.0,0.9319148936170213
258,0.00032200755960338183,0.21741364156817305,1.0,0.9276595744680851
259,0.0003174939892777838,0.21034598836074608,1.0,0.9276595744680851
260,0.0003120051167335346,0.20943351930086446,1.0,0.9276595744680851
261,0.0003121298136600343,0.20447716536758911,1.0,0.9276595744680851
262,0.0003082294282256107,0.21116857768765773,1.0,0.9319148936170213
263,0.0003137293334328764,0.21059979583413876,1.0,0.9276595744680851
264,0.00030738994363234157,0.20752189355741268,1.0,0.9319148936170213
265,0.00030532377228677894,0.20743727178213173,1.0,0.9276595744680851
266,0.00030576163117692,0.20717629129649387,1.0,0.9276595744680851
267,0.0003134841132206246,0.21233386519490308,1.0,0.9234042553191489
268,0.0003082342791595614,0.2125558611984716,1.0,0.9276595744680851
269,0.0003049851689325093,0.20785300659942274,1.0,0.9361702127659575
270,0.0003105426960330032,0.2137670390746691,1.0,0.9276595744680851
271,0.00031024491087473327,0.20384265217949524,1.0,0.9234042553191489
272,0.00030766030139078333,0.210070601191414,1.0,0.9234042553191489
273,0.00030636555421693885,0.20314893019964889,1.0,0.9234042553191489
274,0.0003042213997137259,0.20399156509178196,1.0,0.9234042553191489
275,0.0003147055965882646,0.20093277074095892,1.0,0.9276595744680851
276,0.0003011132277835745,0.21264308079622543,1.0,0.9319148936170213
277,0.00029534293764522647,0.19670160929285008,1.0,0.9319148936170213
278,0.0002946480321281591,0.20527074208303353,1.0,0.9276595744680851
279,0.00029264941017518415,0.20971165428834249,1.0,0.9276595744680851
280,0.0002957221132185832,0.20194526056942375,1.0,0.9319148936170213
281,0.0002965622573572752,0.20562786138233013,1.0,0.9361702127659575
282,0.0003126108186720884,0.21413868082618778,1.0,0.9234042553191489
283,0.00028737709208918617,0.2053336809596762,1.0,0.9319148936170213
284,0.00028339391971453473,0.20971061498149676,1.0,0.9319148936170213
285,0.00029545484923525304,0.19803314311573986,1.0,0.9234042553191489
286,0.000291260324247985,0.20387367644699772,1.0,0.9276595744680851
287,0.0002974649885781754,0.202712658305388,1.0,0.9276595744680851
288,0.00028405451298131455,0.20623733170070102,1.0,0.9361702127659575
289,0.0003112895022091997,0.20159619278269245,1.0,0.9234042553191489
290,0.0002930518299041927,0.2057855447022499,1.0,0.9276595744680851
291,0.000286472866043933,0.20140494716818297,1.0,0.9319148936170213
292,0.0002789553413919551,0.20818834203377648,1.0,0.9276595744680851
293,0.0002758944460630198,0.20675892435798582,1.0,0.9319148936170213
294,0.0002756106611012734,0.20465522361811506,1.0,0.9319148936170213
295,0.0003143730563819561,0.2216094863407456,1.0,0.9276595744680851
296,0.00028335499075084355,0.2147471729516502,1.0,0.9276595744680851
297,0.0002865552912998755,0.20377723926580785,1.0,0.9319148936170213
298,0.0002997155708344213,0.21775010443269877,1.0,0.9276595744680851
299,0.0002916015414462272,0.20837912203237585,1.0,0.9276595744680851
300,0.0002813231984413381,0.20734962610692045,1.0,0.9276595744680851
